ping_id,vehicle_id,ts_utc,lat,lon,speed_kmh,heading_deg,soc_pct
122804,EV002525,2026-06-08T02:56:00Z,48.17599,16.28475,36.7,231.7,73.6
122805,EV002525,2026-06-08T03:08:00Z,48.06587,16.40022,99.9,357.3,72.5
122806,EV002525,2026-06-08T03:20:00Z,48.30694,16.31535,0.0,135.2,72.5
122807,EV002525,2026-06-08T03:32:00Z,48.30693,16.31527,2.0,125.1,72.5
122808,EV002525,2026-06-08T03:44:00Z,48.30697,16.31538,0.0,133.0,72.5
122809,EV002525,2026-06-08T03:56:00Z,48.33206,16.32044,82.1,228.4,70.4
122810,EV002525,2026-06-08T04:08:00Z,48.19095,16.41875,2.9,349.4,70.4
122811,EV002525,2026-06-08T04:20:00Z,48.19089,16.41896,2.2,,70.4
122812,EV002525,2026-06-08T04:32:00Z,48.19098,16.41887,2.8,330.0,70.4
122813,EV002525,2026-06-08T04:44:00Z,48.19105,16.41868,2.8,,70.4
122814,EV002525,2026-06-08T04:56:00Z,48.19098,16.41865,0.8,,70.4
122815,EV002525,2026-06-08T05:08:00Z,48.19099,16.41876,2.9,336.6,70.4
122816,EV002525,2026-06-08T05:20:00Z,48.22695,16.38773,95.3,326.1,69.4
122817,EV002525,2026-06-08T05:32:00Z,48.21138,16.43056,58.0,85.9,68.6
122818,EV002525,2026-06-08T05:44:00Z,48.11867,16.32229,0.3,,68.6
122819,EV002525,2026-06-08T05:56:00Z,48.11854,16.32241,1.7,198.4,68.6
122820,EV002525,2026-06-08T06:08:00Z,48.11863,16.32242,0.9,183.4,68.6
122821,EV002525,2026-06-08T06:20:00Z,48.11862,16.32221,0.1,188.0,68.6
122822,EV002525,2026-06-08T06:32:00Z,48.14633,16.37459,31.6,14.9,67.9
122823,EV002525,2026-06-08T06:44:00Z,48.13851,16.29872,70.3,149.3,66.0
122824,EV002525,2026-06-08T06:56:00Z,48.18617,16.33527,41.6,320.8,64.7
122825,EV002525,2026-06-08T07:08:00Z,48.16652,16.43021,1.0,82.3,64.7
122826,EV002525,2026-06-08T07:20:00Z,48.16648,16.43048,1.1,76.3,64.7
122827,EV002525,2026-06-08T07:32:00Z,48.1665,16.43033,2.7,80.9,64.7
122828,EV002525,2026-06-08T07:44:00Z,48.16652,16.43025,0.3,78.5,64.7
122829,EV002525,2026-06-08T07:56:00Z,48.16958,16.41361,54.0,295.5,63.9
122830,EV002525,2026-06-08T08:08:00Z,48.14301,16.36973,78.5,295.7,62.0
122831,EV002525,2026-06-08T08:20:00Z,48.20998,16.45978,27.0,80.3,61.6
122832,EV002525,2026-06-08T08:32:00Z,48.1707,16.35091,0.9,258.2,61.6
122833,EV002525,2026-06-08T08:44:00Z,48.17078,16.35084,2.7,247.5,61.6
122834,EV002525,2026-06-08T08:56:00Z,48.17077,16.35086,0.5,242.9,61.6
122835,EV002525,2026-06-08T09:08:00Z,48.17073,16.35082,0.0,,61.6
122836,EV002525,2026-06-08T09:20:00Z,48.17073,16.35084,2.1,,61.6
122837,EV002525,2026-06-08T09:32:00Z,48.22616,16.35663,110.0,251.7,59.5
122838,EV002525,2026-06-08T09:44:00Z,48.16386,16.31073,98.3,306.9,57.4
122839,EV002525,2026-06-08T09:56:00Z,48.20646,16.36279,60.5,76.5,56.5
122840,EV002525,2026-06-08T10:08:00Z,48.11709,16.34342,1.8,32.7,56.5
122841,EV002525,2026-06-08T10:20:00Z,48.11706,16.34343,1.0,36.4,56.5
122842,EV002525,2026-06-08T10:32:00Z,48.13421,16.36565,86.0,251.6,55.6
122843,EV002525,2026-06-08T10:44:00Z,48.28604,16.25433,0.1,201.5,55.6
122844,EV002525,2026-06-08T10:56:00Z,48.28597,16.25438,1.8,,55.6
122845,EV002525,2026-06-08T11:08:00Z,48.26799,16.28281,114.1,165.7,54.8
122846,EV002525,2026-06-08T11:20:00Z,48.30353,16.21005,103.0,50.3,53.2
122847,EV002525,2026-06-08T11:32:00Z,48.26971,16.27172,76.6,188.3,52.3
122848,EV002525,2026-06-08T11:44:00Z,48.19522,16.2522,0.9,173.4,52.3
122849,EV002525,2026-06-08T11:56:00Z,48.19534,16.25216,2.9,,52.3
122850,EV002525,2026-06-08T12:08:00Z,48.19515,16.25224,1.7,182.4,52.3
122851,EV002525,2026-06-08T12:20:00Z,48.17607,16.22226,36.2,290.1,50.6
122852,EV002525,2026-06-08T12:32:00Z,48.13745,16.30355,97.6,297.1,49.3
122853,EV002525,2026-06-08T12:44:00Z,48.15851,16.25333,2.2,196.3,49.3
122854,EV002525,2026-06-08T12:56:00Z,48.15847,16.25329,0.9,194.4,49.3
122855,EV002525,2026-06-08T13:08:00Z,48.15859,16.25329,2.5,183.0,49.3
122856,EV002525,2026-06-08T13:20:00Z,48.1585,16.25332,1.4,191.6,49.3
122857,EV002525,2026-06-08T13:32:00Z,48.15845,16.25335,0.6,191.1,49.3
122858,EV002525,2026-06-08T13:44:00Z,48.14316,16.27214,110.8,115.3,48.9
122859,EV002525,2026-06-08T13:56:00Z,48.13828,16.28669,97.3,116.1,47.6
122860,EV002525,2026-06-08T14:08:00Z,48.1205,16.27487,89.5,294.0,45.7
122861,EV002526,2026-06-08T01:56:00Z,59.36963,18.0387,2.2,345.2,55.4
122862,EV002526,2026-06-08T02:08:00Z,59.36956,18.03872,0.3,341.0,64.8
122863,EV002526,2026-06-08T02:20:00Z,59.36933,18.02305,92.0,55.9,63.9
122864,EV002526,2026-06-08T02:32:00Z,59.35214,18.01121,68.2,350.2,62.0
122865,EV002526,2026-06-08T02:44:00Z,59.33777,18.10458,97.4,114.7,61.3
122866,EV002526,2026-06-08T02:56:00Z,59.34634,18.19628,3.0,,76.1
122867,EV002526,2026-06-08T03:08:00Z,59.34631,18.19639,0.8,197.6,90.9
122868,EV002526,2026-06-08T03:20:00Z,59.3529,18.24134,112.0,245.0,90.3
122869,EV002526,2026-06-08T03:32:00Z,59.3056,18.19576,75.0,27.2,88.7
122870,EV002526,2026-06-08T03:44:00Z,59.3491,18.19945,1.6,,94.4
122871,EV002526,2026-06-08T03:56:00Z,59.349,18.19947,2.5,354.5,100.0
122872,EV002526,2026-06-08T04:08:00Z,59.37856,18.1795,105.0,66.7,98.8
122873,EV002526,2026-06-08T04:20:00Z,59.3475,18.26073,68.8,212.1,98.1
122874,EV002526,2026-06-08T04:32:00Z,59.35688,18.24199,39.3,113.9,96.6
122875,EV002526,2026-06-08T04:44:00Z,59.36384,18.19718,2.1,43.1,96.6
122876,EV002526,2026-06-08T04:56:00Z,59.36374,18.19691,2.6,38.8,96.6
122877,EV002526,2026-06-08T05:08:00Z,59.36375,18.19701,0.5,31.5,96.6
122878,EV002526,2026-06-08T05:20:00Z,59.36382,18.19726,2.6,18.7,96.6
122879,EV002526,2026-06-08T05:32:00Z,59.36362,18.19689,1.0,,96.6
122880,EV002526,2026-06-08T05:44:00Z,59.36391,18.19702,1.2,26.4,96.6
122881,EV002526,2026-06-08T05:56:00Z,59.32686,18.22877,109.5,145.9,95.1
122882,EV002526,2026-06-08T06:08:00Z,59.24081,18.10094,0.4,148.0,95.8
122883,EV002526,2026-06-08T06:20:00Z,59.24087,18.10078,2.1,142.9,96.5
122884,EV002526,2026-06-08T06:32:00Z,59.24088,18.10099,1.2,,97.2
122885,EV002526,2026-06-08T06:44:00Z,59.24084,18.10114,1.7,145.1,97.9
122886,EV002526,2026-06-08T06:56:00Z,59.24084,18.10102,0.2,137.6,98.6
122887,EV002526,2026-06-08T07:08:00Z,59.24075,18.10108,0.2,152.5,99.3
122888,EV002526,2026-06-08T07:20:00Z,59.24089,18.10097,1.8,151.4,100.0
122889,EV002526,2026-06-08T07:32:00Z,59.28519,18.08606,112.1,171.7,98.2
122890,EV002526,2026-06-08T07:44:00Z,59.21386,18.12257,42.6,109.7,96.5
122891,EV002526,2026-06-08T07:56:00Z,59.2736,18.11431,0.3,323.5,96.5
122892,EV002526,2026-06-08T08:08:00Z,59.27357,18.11408,2.3,332.1,96.5
122893,EV002526,2026-06-08T08:20:00Z,59.27361,18.11436,2.3,,96.5
122894,EV002526,2026-06-08T08:32:00Z,59.27358,18.11419,2.0,323.9,96.5
122895,EV002526,2026-06-08T08:44:00Z,59.27351,18.11433,2.4,332.2,96.5
122896,EV002526,2026-06-08T08:56:00Z,59.26113,18.20654,31.0,34.4,95.0
122897,EV002526,2026-06-08T09:08:00Z,59.36953,18.03903,1.9,335.1,95.0
122898,EV002526,2026-06-08T09:20:00Z,59.36946,18.03905,2.1,,95.0
122899,EV002526,2026-06-08T09:32:00Z,59.36951,18.03909,1.4,332.0,95.0
122900,EV002526,2026-06-08T09:44:00Z,59.3695,18.03937,2.7,351.9,95.0
122901,EV002526,2026-06-08T09:56:00Z,59.38682,18.05324,106.0,57.5,93.2
122902,EV002526,2026-06-08T10:08:00Z,59.34562,18.19467,2.2,144.4,93.2
122903,EV002526,2026-06-08T10:20:00Z,59.34565,18.19462,0.6,132.8,93.2
122904,EV002526,2026-06-08T10:32:00Z,59.36713,18.1785,51.7,255.1,92.7
122905,EV002526,2026-06-08T10:44:00Z,59.24272,18.09409,1.3,100.8,92.7
122906,EV002526,2026-06-08T10:56:00Z,59.24278,18.0939,0.0,102.8,92.7
122907,EV002526,2026-06-08T11:08:00Z,59.24262,18.09384,1.1,106.3,92.7
122908,EV002526,2026-06-08T11:20:00Z,59.24267,18.09391,2.1,,92.7
122909,EV002526,2026-06-08T11:32:00Z,59.24277,18.09395,2.2,106.9,92.7
122910,EV002526,2026-06-08T11:44:00Z,59.24268,18.09398,2.0,110.6,92.7
122911,EV002526,2026-06-08T11:56:00Z,59.23886,18.15589,97.1,127.9,91.6
122912,EV002526,2026-06-08T12:08:00Z,59.46543,18.20967,1.3,279.5,91.6
122913,EV002526,2026-06-08T12:20:00Z,59.46521,18.20954,2.1,278.6,91.6
122914,EV002526,2026-06-08T12:32:00Z,59.46534,18.20968,0.9,284.0,91.6
122915,EV002526,2026-06-08T12:44:00Z,59.46533,18.20968,1.2,,91.6
122916,EV002526,2026-06-08T12:56:00Z,59.46534,18.20969,0.2,286.6,91.6
122917,EV002526,2026-06-08T13:08:00Z,59.46545,18.20967,0.3,,91.6
122918,EV002526,2026-06-08T13:20:00Z,59.46538,18.20978,0.9,288.0,91.6
122919,EV002526,2026-06-08T13:32:00Z,59.43391,18.21519,112.3,143.6,90.0
122920,EV002526,2026-06-08T13:44:00Z,59.41758,18.15348,77.8,266.2,88.2
122921,EV002526,2026-06-08T13:56:00Z,59.49077,18.27865,100.2,285.8,86.5
122922,EV002527,2026-06-08T03:50:00Z,43.3258,5.37472,2.6,1.6,42.2
122923,EV002527,2026-06-08T04:02:00Z,43.32583,5.37447,2.2,2.1,42.2
122924,EV002527,2026-06-08T04:14:00Z,43.32576,5.37454,2.9,2.9,42.2
122925,EV002527,2026-06-08T04:26:00Z,43.32584,5.37455,2.8,2.5,42.2
122926,EV002527,2026-06-08T04:38:00Z,43.32898,5.33106,46.1,249.1,41.4
122927,EV002527,2026-06-08T04:50:00Z,43.31937,5.42411,79.4,138.7,40.6
122928,EV002527,2026-06-08T05:02:00Z,43.30825,5.25903,1.2,,40.6
122929,EV002527,2026-06-08T05:14:00Z,43.30835,5.25882,1.6,195.9,40.6
122930,EV002527,2026-06-08T05:26:00Z,43.3083,5.25899,1.9,,40.6
122931,EV002527,2026-06-08T05:38:00Z,43.30829,5.25898,1.4,197.1,40.6
122932,EV002527,2026-06-08T05:50:00Z,43.35138,5.27924,45.3,134.8,39.8
122933,EV002527,2026-06-08T06:02:00Z,43.31934,5.23698,37.5,266.2,39.2
122934,EV002527,2026-06-08T06:14:00Z,43.35374,5.26171,32.0,201.1,37.9
122935,EV002527,2026-06-08T06:26:00Z,43.29605,5.3598,2.3,140.9,37.9
122936,EV002527,2026-06-08T06:38:00Z,43.29606,5.35971,2.6,142.2,37.9
122937,EV002527,2026-06-08T06:50:00Z,43.29602,5.35984,2.1,132.8,37.9
122938,EV002527,2026-06-08T07:02:00Z,43.29606,5.35976,0.7,148.5,37.9
122939,EV002527,2026-06-08T07:14:00Z,43.29603,5.35976,1.3,140.0,37.9
122940,EV002527,2026-06-08T07:26:00Z,43.29597,5.35964,2.7,,37.9
122941,EV002527,2026-06-08T07:38:00Z,43.29598,5.35967,0.8,141.4,37.9
122942,EV002527,2026-06-08T07:50:00Z,43.32845,5.3456,72.5,28.8,37.5
122943,EV002527,2026-06-08T08:02:00Z,43.25785,5.45416,1.4,,37.5
122944,EV002527,2026-06-08T08:14:00Z,43.25805,5.45417,0.9,86.7,37.5
122945,EV002527,2026-06-08T08:26:00Z,43.25807,5.45432,2.5,90.9,37.5
122946,EV002527,2026-06-08T08:38:00Z,43.2581,5.45432,1.6,,37.5
122947,EV002527,2026-06-08T08:50:00Z,43.21028,5.43512,109.1,18.1,35.5
122948,EV002527,2026-06-08T09:02:00Z,43.3742,5.34432,2.8,259.4,35.5
122949,EV002527,2026-06-08T09:14:00Z,43.37407,5.34423,1.0,260.9,35.5
122950,EV002527,2026-06-08T09:26:00Z,43.37412,5.34418,0.7,,35.5
122951,EV002527,2026-06-08T09:38:00Z,43.37409,5.34428,2.4,241.8,35.5
122952,EV002527,2026-06-08T09:50:00Z,43.37406,5.34432,3.0,258.4,35.5
122953,EV002527,2026-06-08T10:02:00Z,43.3569,5.38311,38.2,14.8,34.6
122954,EV002527,2026-06-08T10:14:00Z,43.36347,5.38798,98.2,87.3,33.1
122955,EV002527,2026-06-08T10:26:00Z,43.31519,5.33799,1.1,137.1,33.1
122956,EV002527,2026-06-08T10:38:00Z,43.31535,5.33794,1.1,154.5,33.1
122957,EV002527,2026-06-08T10:50:00Z,43.31531,5.33799,1.3,147.6,33.1
122958,EV002527,2026-06-08T11:02:00Z,43.31525,5.338,1.9,141.7,33.1
122959,EV002527,2026-06-08T11:14:00Z,43.31525,5.33804,2.6,,33.1
122960,EV002527,2026-06-08T11:26:00Z,43.3153,5.338,2.3,,33.1
122961,EV002527,2026-06-08T11:38:00Z,43.31539,5.33804,0.2,160.6,33.1
122962,EV002527,2026-06-08T11:50:00Z,43.31555,5.34455,92.7,192.1,31.1
122963,EV002527,2026-06-08T12:02:00Z,43.30358,5.35456,52.5,349.2,30.2
122964,EV002527,2026-06-08T12:14:00Z,43.32374,5.37169,0.6,158.6,38.5
122965,EV002527,2026-06-08T12:26:00Z,43.3238,5.37163,0.4,157.7,46.8
122966,EV002527,2026-06-08T12:38:00Z,43.32384,5.37169,2.8,155.3,55.2
122967,EV002527,2026-06-08T12:50:00Z,43.32385,5.37172,1.2,163.6,63.5
122968,EV002527,2026-06-08T13:02:00Z,43.32242,5.38702,74.7,216.7,61.3
122969,EV002527,2026-06-08T13:14:00Z,43.34479,5.34548,57.4,203.7,59.5
122970,EV002528,2026-06-08T00:01:00Z,52.40247,4.87927,0.3,110.5,69.9
122971,EV002528,2026-06-08T00:13:00Z,52.40251,4.87929,2.9,121.2,73.1
122972,EV002528,2026-06-08T00:25:00Z,52.4024,4.87954,2.0,102.5,76.3
122973,EV002528,2026-06-08T00:37:00Z,52.4025,4.87928,1.1,,79.5
122974,EV002528,2026-06-08T00:49:00Z,52.40245,4.87941,0.4,115.8,82.7
122975,EV002528,2026-06-08T01:01:00Z,52.4025,4.87932,1.4,,85.9
122976,EV002528,2026-06-08T01:13:00Z,52.433,4.84807,107.0,145.5,85.3
122977,EV002528,2026-06-08T01:25:00Z,52.34212,4.88878,50.1,17.2,83.3
122978,EV002528,2026-06-08T01:37:00Z,52.38073,4.80274,27.4,68.6,82.3
122979,EV002528,2026-06-08T01:49:00Z,52.3134,4.83364,0.9,171.5,82.3
122980,EV002528,2026-06-08T02:01:00Z,52.31336,4.83365,2.0,,82.3
122981,EV002528,2026-06-08T02:13:00Z,52.29885,4.76094,65.0,219.4,81.5
122982,EV002528,2026-06-08T02:25:00Z,52.50887,4.93907,0.9,215.5,81.5
122983,EV002528,2026-06-08T02:37:00Z,52.50878,4.93918,1.2,206.4,81.5
122984,EV002528,2026-06-08T02:49:00Z,52.50884,4.93904,1.2,198.2,81.5
122985,EV002528,2026-06-08T03:01:00Z,52.50885,4.93911,2.3,209.4,81.5
122986,EV002528,2026-06-08T03:13:00Z,52.50882,4.93915,0.8,204.5,81.5
122987,EV002528,2026-06-08T03:25:00Z,52.50889,4.93894,2.2,199.9,81.5
122988,EV002528,2026-06-08T03:37:00Z,52.47888,4.8868,25.4,221.5,80.5
122989,EV002528,2026-06-08T03:49:00Z,52.39994,4.88973,0.4,199.7,88.5
122990,EV002528,2026-06-08T04:01:00Z,52.39996,4.88982,0.7,,96.6
122991,EV002528,2026-06-08T04:13:00Z,52.41947,4.90345,101.5,192.2,95.8
122992,EV002528,2026-06-08T04:25:00Z,52.34703,4.90159,1.0,289.6,95.8
122993,EV002528,2026-06-08T04:37:00Z,52.34705,4.90158,1.4,292.5,95.8
122994,EV002528,2026-06-08T04:49:00Z,52.37307,4.8825,70.1,264.2,93.8
122995,EV002528,2026-06-08T05:01:00Z,52.40316,4.87768,2.3,45.2,95.4
122996,EV002528,2026-06-08T05:13:00Z,52.40314,4.87777,1.7,51.0,96.9
122997,EV002528,2026-06-08T05:25:00Z,52.40315,4.87766,1.6,49.8,98.5
122998,EV002528,2026-06-08T05:37:00Z,52.40319,4.87773,0.2,48.3,100.0
122999,EV002528,2026-06-08T05:49:00Z,52.40461,4.8195,35.1,320.8,98.0
123000,EV002528,2026-06-08T06:01:00Z,52.31405,4.82252,1.8,88.7,98.0
123001,EV002528,2026-06-08T06:13:00Z,52.31422,4.82246,1.0,97.0,98.0
123002,EV002528,2026-06-08T06:25:00Z,52.31418,4.82266,2.2,99.4,98.0
123003,EV002528,2026-06-08T06:37:00Z,52.31411,4.82264,0.2,85.8,98.0
123004,EV002528,2026-06-08T06:49:00Z,52.31407,4.82262,0.7,101.5,98.0
123005,EV002528,2026-06-08T07:01:00Z,52.31405,4.82262,1.1,82.9,98.0
123006,EV002528,2026-06-08T07:13:00Z,52.32941,4.76984,58.3,202.3,96.5
123007,EV002528,2026-06-08T07:25:00Z,52.3136,4.82281,0.5,35.1,96.5
123008,EV002528,2026-06-08T07:37:00Z,52.31372,4.82282,0.4,42.5,96.5
123009,EV002528,2026-06-08T07:49:00Z,52.3136,4.82269,0.1,37.1,96.5
123010,EV002528,2026-06-08T08:01:00Z,52.31359,4.82277,0.8,,96.5
123011,EV002528,2026-06-08T08:13:00Z,52.31366,4.82261,2.6,31.0,96.5
123012,EV002528,2026-06-08T08:25:00Z,52.37213,4.83997,110.4,137.6,94.9
123013,EV002528,2026-06-08T08:37:00Z,52.31104,4.78796,88.6,344.5,93.6
123014,EV002528,2026-06-08T08:49:00Z,52.43657,4.90962,0.4,6.9,93.6
123015,EV002528,2026-06-08T09:01:00Z,52.4366,4.90976,1.0,352.4,93.6
123016,EV002528,2026-06-08T09:13:00Z,52.42182,4.939,95.8,182.4,91.9
123017,EV002528,2026-06-08T09:25:00Z,52.49152,4.842,103.7,41.7,90.2
123018,EV002528,2026-06-08T09:37:00Z,52.39849,4.87143,1.3,266.2,91.8
123019,EV002528,2026-06-08T09:49:00Z,52.3987,4.87155,2.4,256.5,93.5
123020,EV002528,2026-06-08T10:01:00Z,52.39874,4.87137,1.7,,95.1
123021,EV002528,2026-06-08T10:13:00Z,52.3987,4.87118,1.6,258.3,96.7
123022,EV002528,2026-06-08T10:25:00Z,52.39872,4.87157,0.1,253.6,98.4
123023,EV002528,2026-06-08T10:37:00Z,52.39866,4.87137,0.9,262.1,100.0
123024,EV002528,2026-06-08T10:49:00Z,52.42962,4.84729,35.2,274.9,98.6
123025,EV002528,2026-06-08T11:01:00Z,52.38915,4.92641,62.8,302.1,97.2
123026,EV002528,2026-06-08T11:13:00Z,52.39935,4.87305,79.7,46.6,96.2
123027,EV002529,2026-06-08T02:43:00Z,53.50997,9.90954,2.9,101.7,72.7
123028,EV002529,2026-06-08T02:55:00Z,53.50988,9.90955,0.8,,72.7
123029,EV002529,2026-06-08T03:07:00Z,53.50998,9.90953,0.3,105.7,72.7
123030,EV002529,2026-06-08T03:19:00Z,53.50994,9.90951,2.9,103.4,72.7
123031,EV002529,2026-06-08T03:31:00Z,53.50994,9.90951,0.7,95.4,72.7
123032,EV002529,2026-06-08T03:43:00Z,53.49864,9.91131,39.9,281.2,71.6
123033,EV002529,2026-06-08T03:55:00Z,53.57595,10.0003,2.2,252.2,85.8
123034,EV002529,2026-06-08T04:07:00Z,53.57598,10.00032,0.3,239.4,100.0
123035,EV002529,2026-06-08T04:19:00Z,53.55609,9.95705,72.8,309.2,98.0
123036,EV002529,2026-06-08T04:31:00Z,53.5529,9.97828,85.3,50.5,95.9
123037,EV002529,2026-06-08T04:43:00Z,53.4922,10.12402,1.1,218.3,95.9
123038,EV002529,2026-06-08T04:55:00Z,53.49208,10.12398,1.4,225.5,95.9
123039,EV002529,2026-06-08T05:07:00Z,53.49227,10.12396,1.4,228.7,95.9
123040,EV002529,2026-06-08T05:19:00Z,53.49223,10.12397,2.8,233.8,95.9
123041,EV002529,2026-06-08T05:31:00Z,53.49213,10.12399,0.2,223.6,95.9
123042,EV002529,2026-06-08T05:43:00Z,53.49216,10.1242,2.2,231.7,95.9
123043,EV002529,2026-06-08T05:55:00Z,53.51636,10.15961,97.6,166.4,95.2
123044,EV002529,2026-06-08T06:07:00Z,53.5854,10.02821,1.3,317.2,95.2
123045,EV002529,2026-06-08T06:19:00Z,53.5854,10.02822,2.8,315.0,95.2
123046,EV002529,2026-06-08T06:31:00Z,53.58552,10.02837,0.9,317.7,95.2
123047,EV002529,2026-06-08T06:43:00Z,53.58528,10.02827,2.6,311.3,95.2
123048,EV002529,2026-06-08T06:55:00Z,53.5854,10.02821,0.6,314.8,95.2
123049,EV002529,2026-06-08T07:07:00Z,53.60068,9.90717,55.8,235.9,93.7
123050,EV002529,2026-06-08T07:19:00Z,53.60569,10.0045,92.0,265.0,91.6
123051,EV002529,2026-06-08T07:31:00Z,53.46716,10.15763,0.3,,91.6
123052,EV002529,2026-06-08T07:43:00Z,53.46719,10.15744,2.1,320.6,91.6
123053,EV002529,2026-06-08T07:55:00Z,53.46714,10.15752,0.2,315.6,91.6
123054,EV002529,2026-06-08T08:07:00Z,53.46718,10.15756,0.6,317.6,91.6
123055,EV002529,2026-06-08T08:19:00Z,53.4547,10.18961,95.8,198.0,91.0
123056,EV002529,2026-06-08T08:31:00Z,53.58115,10.03473,0.6,122.8,95.5
123057,EV002529,2026-06-08T08:43:00Z,53.58114,10.03469,2.5,105.7,100.0
123058,EV002529,2026-06-08T08:55:00Z,53.58675,10.085,34.6,50.3,99.3
123059,EV002529,2026-06-08T09:07:00Z,53.60422,10.00447,36.9,129.0,97.6
123060,EV002529,2026-06-08T09:19:00Z,53.58115,10.01913,50.5,312.8,95.6
123061,EV002530,2026-06-08T00:45:00Z,55.67393,12.46706,0.9,,87.4
123062,EV002530,2026-06-08T00:57:00Z,55.67398,12.46702,0.8,162.6,87.4
123063,EV002530,2026-06-08T01:09:00Z,55.67397,12.46734,2.5,164.6,87.4
123064,EV002530,2026-06-08T01:21:00Z,55.67402,12.46716,0.3,159.8,87.4
123065,EV002530,2026-06-08T01:33:00Z,55.67401,12.46685,0.1,154.5,87.4
123066,EV002530,2026-06-08T01:45:00Z,55.67397,12.46703,0.5,162.8,87.4
123067,EV002530,2026-06-08T01:57:00Z,55.67398,12.46703,2.8,164.5,87.4
123068,EV002530,2026-06-08T02:09:00Z,55.69578,12.46059,60.6,204.3,86.3
123069,EV002530,2026-06-08T02:21:00Z,55.68831,12.5302,72.9,152.3,85.5
123070,EV002530,2026-06-08T02:33:00Z,55.69699,12.488,97.1,157.5,84.8
123071,EV002530,2026-06-08T02:45:00Z,55.5833,12.60393,0.2,92.4,92.4
123072,EV002530,2026-06-08T02:57:00Z,55.58319,12.60378,1.6,,100.0
123073,EV002530,2026-06-08T03:09:00Z,55.57429,12.66916,69.0,328.9,99.3
123074,EV002530,2026-06-08T03:21:00Z,55.62814,12.57116,26.5,311.1,98.1
123075,EV002530,2026-06-08T03:33:00Z,55.6734,12.53778,1.9,337.2,99.0
123076,EV002530,2026-06-08T03:45:00Z,55.67348,12.53787,2.8,322.3,100.0
123077,EV002530,2026-06-08T03:57:00Z,55.65451,12.56554,87.9,83.9,97.9
123078,EV002530,2026-06-08T04:09:00Z,55.68202,12.55015,69.9,111.4,96.8
123079,EV002530,2026-06-08T04:21:00Z,55.64913,12.5193,57.2,41.5,95.6
123080,EV002530,2026-06-08T04:33:00Z,55.62413,12.81663,1.0,,95.6
123081,EV002530,2026-06-08T04:45:00Z,55.62421,12.817,0.9,70.9,95.6
123082,EV002530,2026-06-08T04:57:00Z,55.6242,12.81687,0.5,68.7,95.6
123083,EV002530,2026-06-08T05:09:00Z,55.62421,12.81683,0.2,66.3,95.6
123084,EV002530,2026-06-08T05:21:00Z,55.62426,12.81664,0.5,68.5,95.6
123085,EV002530,2026-06-08T05:33:00Z,55.60785,12.86646,34.1,221.6,93.7
123086,EV002530,2026-06-08T05:45:00Z,55.55095,12.46677,2.9,155.4,93.7
123087,EV002530,2026-06-08T05:57:00Z,55.55096,12.46694,2.4,161.0,93.7
123088,EV002530,2026-06-08T06:09:00Z,55.55107,12.46704,2.1,148.1,93.7
123089,EV002530,2026-06-08T06:21:00Z,55.55095,12.46671,2.5,,93.7
123090,EV002530,2026-06-08T06:33:00Z,55.54269,12.43139,51.2,175.6,91.9
123091,EV002530,2026-06-08T06:45:00Z,55.55316,12.47625,34.6,170.5,91.4
123092,EV002530,2026-06-08T06:57:00Z,55.71987,12.31436,2.5,183.2,91.4
123093,EV002530,2026-06-08T07:09:00Z,55.72001,12.3145,2.7,189.1,91.4
123094,EV002530,2026-06-08T07:21:00Z,55.71985,12.31435,1.9,186.4,91.4
123095,EV002530,2026-06-08T07:33:00Z,55.71981,12.31447,2.7,,91.4
123096,EV002530,2026-06-08T07:45:00Z,55.7199,12.3144,1.8,190.3,91.4
123097,EV002530,2026-06-08T07:57:00Z,55.69868,12.37703,99.2,312.2,90.4
123098,EV002530,2026-06-08T08:09:00Z,55.72564,12.21332,99.0,279.1,88.6
123099,EV002530,2026-06-08T08:21:00Z,55.71186,12.31042,41.7,108.8,86.4
123100,EV002530,2026-06-08T08:33:00Z,55.58331,12.60386,1.7,186.9,86.4
123101,EV002530,2026-06-08T08:45:00Z,55.58324,12.60374,2.2,,86.4
123102,EV002530,2026-06-08T08:57:00Z,55.58336,12.60365,0.5,168.7,86.4
123103,EV002530,2026-06-08T09:09:00Z,55.57041,12.54108,96.2,330.8,85.1
123104,EV002531,2026-06-08T03:31:00Z,50.11464,8.85443,1.8,50.8,88.1
123105,EV002531,2026-06-08T03:43:00Z,50.11459,8.85424,1.3,57.9,92.1
123106,EV002531,2026-06-08T03:55:00Z,50.11463,8.85446,2.7,53.4,96.0
123107,EV002531,2026-06-08T04:07:00Z,50.11464,8.85445,1.1,49.4,100.0
123108,EV002531,2026-06-08T04:19:00Z,50.12193,8.8426,63.0,203.6,98.4
123109,EV002531,2026-06-08T04:31:00Z,50.10748,8.60784,2.4,160.2,98.4
123110,EV002531,2026-06-08T04:43:00Z,50.10735,8.60783,1.9,,98.4
123111,EV002531,2026-06-08T04:55:00Z,50.10743,8.60784,0.4,147.8,98.4
123112,EV002531,2026-06-08T05:07:00Z,50.10737,8.6078,2.1,,98.4
123113,EV002531,2026-06-08T05:19:00Z,50.10741,8.6079,0.3,142.4,98.4
123114,EV002531,2026-06-08T05:31:00Z,50.10742,8.60783,2.4,,98.4
123115,EV002531,2026-06-08T05:43:00Z,50.1074,8.60795,1.1,142.6,98.4
123116,EV002531,2026-06-08T05:55:00Z,50.0969,8.56619,28.4,192.7,97.9
